
土佐,とさ,土佐,4.578,43.0,名詞,固有名詞,地域,一般
実業,じつぎょう,実業,4.956,18.0,名詞,一般
勤め先,つとめさき,勤め先,5.512,5.0,名詞,一般
負債,ふさい,負債,5.734,3.0,名詞,一般
清算,せいさん,清算,6.211,1.0,名詞,サ変接続
つくら,つくら,つくる,5.609,4.0,動詞,自立
補助,ほじょ,補助,5.609,4.0,名詞,サ変接続
忘れる,わすれる,忘れる,4.655,36.0,動詞,自立
恩人,おんじん,恩人,5.366,7.0,名詞,一般
畢竟,ひっきょう,畢竟,4.504,51.0,副詞,一般
実意,じつい,実意,5.734,3.0,名詞,一般
捧ぐる,ささぐる,捧ぐ,6.211,1.0,動詞,自立
姓,せい,姓,4.956,18.0,名詞,一般
さて,さて,さて,4.170,110.0,接続詞
もどし,もどし,もどす,5.512,5.0,動詞,自立
家内,かない,家内,4.956,18.0,名詞,一般
申し上げ,もうしあげ,申し上げる,4.471,55.0,動詞,自立
何故,なぜ,何故,4.308,80.0,副詞,助詞類接続
委ねる,ゆだねる,委ねる,5.910,2.0,動詞,自立
亡妻,ぼうさい,亡妻,5.734,3.0,名詞,一般
彼女,かのじょ,彼女,3.309,798.0,名詞,代名詞,一般
内助,ないじょ,内助,6.211,1.0,名詞,サ変接続
行き詰っ,いきづまっ,行き詰る,5.609,4.0,動詞,自立
仕舞っ,しまっ,仕舞う,5.065,14.0,動詞,自立
あるいは,あるいは,あるいは,3.644,369.0,接続詞
換え,かえ,換え,4.889,21.0,名詞,一般
ませ,ませ,ます,3.034,1503.0,助動詞
思い返し,おもいかえし,思い返す,5.366,7.0,動詞,自立
よくも,よくも,よくも,5.132,12.0,副詞,一般
あんな,あんな,あんな,3.999,163.0,連体詞
それほど,それほど,それほど,4.330,76.0,副詞,助詞類接続
債権,さいけん,債権,5.734,3.0,名詞,一般
口実,こうじつ,口実,5.007,16.0,名詞,一般
追っ払っ,おっぱらっ,追っ払う,5.609,4.0,動詞,自立
お産,おさん,お産,5.308,8.0,名詞,サ変接続
起き,おき,起きる,4.158,113.0,動詞,自立
遠い,とおい,遠い,4.150,115.0,形容詞,自立
路,みち,路,4.035,150.0,名詞,一般
断わり,ことわり,断わる,5.257,9.0,動詞,自立
思い出し,おもいだし,思い出す,4.024,154.0,動詞,自立
いっぱい,いっぱい,いっぱい,4.243,93.0,副詞,一般
奥,おく,奥,4.010,159.0,名詞,一般
いじり,いじり,いじり,5.433,6.0,名詞,接尾,一般
賜,たまもの,賜,5.433,6.0,名詞,一般
平常,へいじょう,平常,4.932,19.0,副詞,助詞類接続
抱え,かかえ,抱える,4.706,32.0,動詞,自立
冗談,じょうだん,冗談,4.455,57.0,名詞,一般
ほんとう,ほんとう,ほんとう,3.973,173.0,名詞,一般
内心,ないしん,内心,4.749,29.0,名詞,副詞可能
上述,じょうじゅつ,上述,5.910,2.0,名詞,サ変接続
いくら,いくら,いくら,3.902,204.0,副詞,一般
夢中,むちゅう,夢中,4.558,45.0,名詞,形容動詞語幹
家計,かけい,家計,5.734,3.0,名詞,一般
何時,いつ,何時,5.007,16.0,名詞,代名詞,一般
不如意,ふにょい,不如意,5.512,5.0,名詞,形容動詞語幹
勝ち,がち,勝ち,4.849,23.0,名詞,接尾,一般
長年,ながねん,長年,6.211,1.0,名詞,副詞可能
好く,すく,好く,4.588,42.0,動詞,自立
何一つ,なにひとつ,何一つ,4.956,18.0,副詞,一般
いや,いや,いや,3.573,435.0,名詞,形容動詞語幹
一言,ひとこと,一言,4.186,106.0,名詞,一般
不平,ふへい,不平,4.504,51.0,名詞,一般
だらけ,だらけ,だらけ,4.539,47.0,名詞,接尾,一般
逆,ぎゃく,逆,4.385,67.0,名詞,一般
たち,たち,たち,3.174,1089.0,名詞,接尾,一般
貞淑,ていしゅく,貞淑,5.734,3.0,名詞,形容動詞語幹
半ば,なかば,半ば,4.342,74.0,名詞,副詞可能
経済,けいざい,経済,4.385,67.0,名詞,一般
難局,なんきょく,難局,5.734,3.0,名詞,一般
直面,ちょくめん,直面,5.910,2.0,名詞,サ変接続
都度,つど,都度,5.366,7.0,名詞,非自立,副詞可能
義侠,ぎきょう,義侠,5.609,4.0,名詞,一般
ぬけ,ぬけ,ぬける,4.981,17.0,動詞,自立
ものの,ものの,ものの,4.342,74.0,助詞,接続助詞
多人数,たにんずう,多人数,5.433,6.0,名詞,一般
かかえ,かかえ,かかえる,4.749,29.0,動詞,自立
駄菓子,だがし,駄菓子,5.170,11.0,名詞,一般
一同,いちどう,一同,4.471,55.0,名詞,一般
ゆけ,ゆけ,ゆける,5.035,15.0,動詞,自立
竜岡,りゅうおか,竜岡,5.910,2.0,名詞,固有名詞,地域,一般
英断,えいだん,英断,5.910,2.0,名詞,一般
意外,いがい,意外,4.643,37.0,名詞,形容動詞語幹
待合,まちあい,待合,5.257,9.0,名詞,一般
資金,しきん,資金,5.609,4.0,名詞,一般
拘わら,かかわら,拘わる,5.734,3.0,動詞,自立
実家,じっか,実家,4.932,19.0,名詞,一般
別姓,べっせい,別姓,6.211,1.0,名詞,一般
“,“,“,5.433,6.0,記号,括弧開
むら,むら,むら,5.366,7.0,名詞,一般
”,”,”,5.433,6.0,記号,括弧閉
別居,べっきょ,別居,5.910,2.0,名詞,サ変接続
流行っ,はやっ,流行る,5.609,4.0,動詞,自立
二流,にりゅう,二流,5.734,3.0,名詞,一般
ホッ,ほっ,ホッ,5.257,9.0,副詞,助詞類接続
続か,つづか,続く,5.512,5.0,動詞,自立
お客,おきゃく,お客,4.749,29.0,名詞,一般
貸倒れ,かしだおれ,貸倒れ,6.211,1.0,名詞,一般
閉じ,とじ,閉じる,4.512,50.0,動詞,自立
嗅ぎ,かぎ,嗅ぐ,5.211,10.0,動詞,自立
くせ,くせ,くせ,4.330,76.0,名詞,非自立,一般
さんざん,さんざん,さんざん,5.065,14.0,副詞,助詞類接続
疚しい,やましい,疚しい,5.734,3.0,形容詞,自立
直,ちょく,直,4.981,17.0,接頭詞,名詞接続
ぐにもそんなことをいって,ぐにもそんなことをいって,ぐにもそんなことをいって,6.211,1.0,名詞,一般
行動,こうどう,行動,4.849,23.0,名詞,サ変接続
ケチ,けち,ケチ,5.035,15.0,名詞,一般
がる,がる,がる,4.229,96.0,動詞,接尾
生命,せいめい,生命,4.071,138.0,名詞,一般
場合,ばあい,場合,3.613,396.0,名詞,副詞可能
営業,えいぎょう,営業,5.609,4.0,名詞,サ変接続
むろん,むろん,むろん,4.455,57.0,副詞,一般
何等,なんら,何等,4.680,34.0,副詞,一般
迷惑,めいわく,迷惑,4.412,63.0,名詞,形容動詞語幹
かけ,かけ,かける,3.513,499.0,動詞,自立
毫も,ごうも,毫も,4.849,23.0,副詞,一般
理学部,りがくぶ,理学部,5.433,6.0,名詞,一般
了解,りょうかい,了解,4.889,21.0,名詞,サ変接続
漸く,ようやく,漸く,4.588,42.0,副詞,一般
凌い,しのい,凌ぐ,5.512,5.0,動詞,自立
目下,もっか,目下,5.170,11.0,名詞,副詞可能
東大泉,ひがしおおいずみ,東大泉,5.512,5.0,名詞,固有名詞,地域,一般
立て,たて,立てる,3.725,306.0,動詞,自立
意見,いけん,意見,4.348,73.0,名詞,サ変接続
都会,とかい,都会,4.479,54.0,名詞,一般
火事,かじ,火事,4.512,50.0,名詞,一般
多い,おおい,多い,3.906,202.0,形容詞,自立
つ,つ,つ,4.047,146.0,助動詞
一片,いっぺん,一片,4.932,19.0,名詞,一般
灰,はい,灰,4.910,20.0,名詞,一般
絶対,ぜったい,絶対,4.087,133.0,名詞,副詞可能
危険,きけん,危険,4.308,80.0,名詞,形容動詞語幹
雑木林,ぞうきばやし,雑木林,4.956,18.0,名詞,一般
まん中,まんなか,まん中,4.588,42.0,名詞,一般
一軒家,いっけんや,一軒家,5.512,5.0,名詞,一般
われわれ,われわれ,われわれ,4.186,106.0,名詞,代名詞,一般
永遠,えいえん,永遠,4.796,26.0,名詞,一般
棲家,棲家,棲家,5.512,5.0,名詞,一般
ゆくゆく,ゆくゆく,ゆくゆく,6.211,1.0,名詞,一般
拵え,こしらえ,拵える,4.869,22.0,動詞,自立
見せよ,みせよ,見せる,5.170,11.0,動詞,自立
理想,りそう,理想,4.162,112.0,名詞,一般
張り切り,はりきり,張り切る,6.211,1.0,動詞,自立
果敢ない,はかない,果敢ない,5.433,6.0,形容詞,自立
外科,げか,外科,5.170,11.0,名詞,一般
歿,歿,歿,5.609,4.0,名詞,一般
く,く,くい,3.899,205.0,形容詞,自立
享年,きょうねん,享年,6.211,1.0,名詞,一般
下谷,しもたに,下谷,5.734,3.0,名詞,固有名詞,地域,一般
谷中,やなか,谷中,5.170,11.0,名詞,固有名詞,地域,一般
天王寺,てんのうじ,天王寺,5.065,14.0,名詞,固有名詞,地域,一般
墓地,ぼち,墓地,4.849,23.0,名詞,一般
墓碑,ぼひ,墓碑,5.910,2.0,名詞,一般
表面,ひょうめん,表面,4.667,35.0,名詞,一般
咏,咏,咏,5.910,2.0,名詞,一般
長し,ながし,長い,5.910,2.0,形容詞,自立
刻ん,きざん,刻む,5.211,10.0,動詞,自立
恵み,めぐみ,恵み,5.734,3.0,名詞,一般
学び,まなび,学び,5.170,11.0,名詞,一般
あら,あら,ある,3.555,453.0,動詞,自立
限り,かぎり,限り,4.118,124.0,名詞,非自立,副詞可能
スエコ,すえこ,スエコ,5.910,2.0,名詞,一般
凝っ,こっ,凝る,5.366,7.0,動詞,自立
永,えい,永,5.433,6.0,名詞,固有名詞,人名,姓
いまだに,いまだに,いまだに,5.007,16.0,副詞,一般
傍,はた,傍,3.818,247.0,名詞,一般
約,やく,約,4.588,42.0,接頭詞,数接続
半,はん,半,4.162,112.0,接頭詞,名詞接続
世紀,せいき,世紀,4.831,24.0,名詞,一般
終始,しゅうし,終始,5.257,9.0,副詞,一般
堪え,こたえ,堪える,4.433,60.0,動詞,自立
いじめ,いじめ,いじめる,5.097,13.0,動詞,自立
やって来,やってき,やって来る,4.018,156.0,動詞,自立
心境,しんきょう,心境,5.512,5.0,名詞,一般
淡々,たんたん,淡々,5.734,3.0,副詞,助詞類接続
つまら,つまら,つまる,4.667,35.0,動詞,自立
案,あん,案,5.433,6.0,名詞,一般
相違,そうい,相違,4.158,113.0,名詞,サ変接続
偏狭,へんきょう,偏狭,5.910,2.0,名詞,形容動詞語幹
深い,ふかい,深い,3.978,171.0,形容詞,自立
現実,げんじつ,現実,3.930,191.0,名詞,一般
往々,おうおう,往々,5.035,15.0,副詞,一般
代わり,かわり,代わり,4.932,19.0,名詞,一般
既知,きち,既知,6.211,1.0,名詞,一般
未知,みち,未知,5.170,11.0,名詞,一般
頗る,すこぶる,頗る,4.539,47.0,副詞,一般
恵まれ,めぐまれ,恵まれる,5.132,12.0,動詞,自立
余生,よせい,余生,5.910,2.0,名詞,一般
委ね,ゆだね,委ねる,5.512,5.0,動詞,自立
出来れ,できれ,出来る,5.211,10.0,動詞,自立
念じ,ねんじ,念じる,5.170,11.0,動詞,自立
空気,くうき,空気,4.062,141.0,名詞,一般
触れ,ふれ,触れる,4.426,61.0,動詞,自立
かえっ,かえっ,かえる,5.065,14.0,動詞,自立
県,けん,県,3.788,265.0,名詞,接尾,地域
侯,こう,侯,5.609,4.0,名詞,接尾,一般
待遇,たいぐう,待遇,4.956,18.0,名詞,サ変接続
老,ろう,老,3.971,174.0,接頭詞,名詞接続
治め,おさめ,治める,5.609,4.0,動詞,自立
市街,しがい,市街,5.007,16.0,名詞,一般
街,まち,街,4.257,90.0,名詞,一般
算数,さんすう,算数,6.211,1.0,名詞,一般
講ぜ,こうぜ,講ずる,6.211,1.0,動詞,自立
厳しく,きびしく,厳しい,5.170,11.0,形容詞,自立
広井,ひろい,広井,6.211,1.0,名詞,固有名詞,人名,姓
勇,いさむ,勇,5.132,12.0,名詞,固有名詞,人名,名
名士,めいし,名士,5.308,8.0,名詞,一般
送り出し,おくりだし,送り出す,5.910,2.0,動詞,自立
環境,かんきょう,環境,3.973,173.0,名詞,一般
時勢,じせい,時勢,5.211,10.0,名詞,一般
特権,とっけん,特権,5.433,6.0,名詞,一般
過ぎ去り,すぎさり,過ぎ去る,5.734,3.0,動詞,自立
開化,かいか,開化,5.211,10.0,名詞,サ変接続
痛感,つうかん,痛感,5.512,5.0,名詞,サ変接続
立っ,たっ,立つ,3.376,684.0,動詞,自立
つくり,つくり,つくる,5.065,14.0,動詞,自立
郷土,きょうど,郷土,4.680,34.0,名詞,一般
講演,こうえん,講演,5.007,16.0,名詞,サ変接続
提供,ていきょう,提供,5.366,7.0,名詞,サ変接続
土民,どみん,土民,5.910,2.0,名詞,一般
迫ら,せまら,迫る,5.609,4.0,動詞,自立
致雑,致雑,致雑,6.211,1.0,名詞,一般
機,き,機,4.203,102.0,名詞,接尾,一般
冊子,さっし,冊子,5.433,6.0,名詞,一般
同輩,どうはい,同輩,5.910,2.0,名詞,一般
回覧,かいらん,回覧,5.910,2.0,名詞,サ変接続
せしめ,せしめ,せしめる,5.035,15.0,動詞,自立
井上,いのうえ,井上,6.211,1.0,名詞,固有名詞,人名,姓
哲次郎,てつじろう,哲次郎,6.211,1.0,名詞,固有名詞,人名,名
頂こ,いただこ,頂く,5.734,3.0,動詞,自立
煩わし,わずらわし,煩わす,6.211,1.0,動詞,自立
有賀,ありが,有賀,6.211,1.0,名詞,固有名詞,人名,姓
長雄,ながお,長雄,6.211,1.0,名詞,固有名詞,人名,名
名文,めいぶん,名文,5.257,9.0,名詞,一般
涵養,かんよう,涵養,6.211,1.0,名詞,サ変接続
課目,かもく,課目,5.366,7.0,名詞,一般
寄附,きふ,寄附,5.211,10.0,名詞,サ変接続
入れよ,いれよ,入れる,5.366,7.0,動詞,自立
努め,つとめ,努める,4.813,25.0,動詞,自立
制裁,せいさい,制裁,5.512,5.0,名詞,サ変接続
読書,どくしょ,読書,4.831,24.0,名詞,サ変接続
関心,かんしん,関心,4.620,39.0,名詞,一般
強めよ,つよめよ,強める,6.211,1.0,動詞,自立
遊惰,ゆうだ,遊惰,5.910,2.0,名詞,一般
省み,かえりみ,省みる,5.609,4.0,動詞,自立
僕達,ぼくたち,僕達,5.257,9.0,名詞,代名詞,一般
料理,りょうり,料理,4.325,77.0,名詞,サ変接続
思想,しそう,思想,3.966,176.0,名詞,一般
定まら,さだまら,定まる,5.734,3.0,動詞,自立
感覚,かんかく,感覚,4.267,88.0,名詞,一般
魔界,まかい,魔界,6.211,1.0,名詞,一般
おぼれ,おぼれ,おぼれる,5.734,3.0,動詞,自立
前途,ぜんと,前途,4.981,17.0,名詞,一般
謬,謬,謬,5.910,2.0,名詞,一般
趣味,しゅみ,趣味,4.643,37.0,名詞,一般
花柳,かりゅう,花柳,6.211,1.0,名詞,一般
巷,ちまた,巷,5.433,6.0,名詞,一般
もしも,もしも,もしも,4.764,28.0,副詞,助詞類接続
悪習,あくしゅう,悪習,5.734,3.0,名詞,一般
染まっ,そまっ,染まる,5.609,4.0,動詞,自立
酔い,よい,酔い,4.869,22.0,名詞,一般
乗じ,じょうじ,乗じる,5.035,15.0,動詞,自立
飲ま,のま,飲む,4.693,33.0,動詞,自立
呑ま,のま,呑む,5.512,5.0,動詞,自立
正しく,まさしく,正しく,4.680,34.0,副詞,一般
守る,まもる,守る,4.780,27.0,動詞,自立
保証,ほしょう,保証,5.007,16.0,名詞,サ変接続
老眼,ろうがん,老眼,5.910,2.0,名詞,一般
血圧,けつあつ,血圧,5.734,3.0,名詞,一般
低い,ひくい,低い,4.194,104.0,形容詞,自立
動脈,どうみゃく,動脈,5.910,2.0,名詞,一般
硬化,こうか,硬化,6.211,1.0,名詞,サ変接続
幸福,こうふく,幸福,3.848,231.0,名詞,形容動詞語幹
しみじみ,しみじみ,しみじみ,4.720,31.0,副詞,助詞類接続
よろこん,よろこん,よろこぶ,5.308,8.0,動詞,自立
長生き,ながいき,長生き,5.257,9.0,名詞,サ変接続
重んじ,おもんじ,重んじる,5.257,9.0,動詞,自立
完成,かんせい,完成,4.539,47.0,名詞,サ変接続
健全,けんぜん,健全,5.211,10.0,名詞,形容動詞語幹
養わ,やしなわ,養う,5.097,13.0,動詞,自立
元気,げんき,元気,4.091,132.0,名詞,形容動詞語幹
旺盛,おうせい,旺盛,5.910,2.0,名詞,形容動詞語幹
老人,ろうじん,老人,4.412,63.0,名詞,一般
故に,ゆえに,故に,4.059,142.0,接続詞
翁,おう,翁,5.366,7.0,名詞,固有名詞,人名,姓
叟,叟,叟,5.910,2.0,名詞,固有名詞,組織
署する,しょする,署する,6.211,1.0,動詞,自立
好ま,このま,好む,4.889,21.0,動詞,自立
白髪,はくはつ,白髪,5.170,11.0,名詞,一般
戴い,いただい,戴く,5.433,6.0,動詞,自立
富嶽,ふがく,富嶽,6.211,1.0,名詞,一般
樹木,じゅもく,樹木,4.813,25.0,名詞,一般
緑,みどり,緑,4.419,62.0,名詞,一般
翠,みどり,翠,5.734,3.0,名詞,一般
葉鶏頭,はげいとう,葉鶏頭,6.211,1.0,名詞,一般
少年,しょうねん,少年,3.777,272.0,名詞,一般
表象,ひょうしょう,表象,4.224,97.0,名詞,サ変接続
ウント,うんと,ウント,5.910,2.0,名詞,一般
がんばれる,がんばれる,がんばれる,6.211,1.0,動詞,自立
めでたし,めでたし,めでたい,5.910,2.0,形容詞,自立
追わ,おわ,追う,5.132,12.0,動詞,自立
学内,がくない,学内,6.211,1.0,名詞,一般
あばく,あばく,あばく,6.211,1.0,動詞,自立
国宝,こくほう,国宝,5.609,4.0,名詞,一般
即ち,すなわち,即ち,3.710,317.0,接続詞
長き,ながき,長い,5.512,5.0,形容詞,自立
にわたって,にわたって,にわたって,5.366,7.0,助詞,格助詞,連語
或は,あるいは,或は,4.229,96.0,接続詞
教壇,きょうだん,教壇,5.609,4.0,名詞,一般
ニュース,にゅーす,ニュース,5.734,3.0,名詞,一般
ほど,ほど,ほど,3.202,1022.0,助詞,副助詞
このごろ,このごろ,このごろ,4.162,112.0,名詞,副詞可能
話題,わだい,話題,5.035,15.0,名詞,一般
疑問,ぎもん,疑問,4.849,23.0,名詞,形容動詞語幹
投げかけ,なげかけ,投げかける,5.512,5.0,動詞,自立
いきさつ,いきさつ,いきさつ,5.734,3.0,名詞,一般
背後,はいご,背後,4.426,61.0,名詞,一般
内部,ないぶ,内部,4.796,26.0,名詞,一般
学閥,がくばつ,学閥,5.734,3.0,名詞,一般
合,ごう,合,4.471,55.0,名詞,一般
或,ある,或,3.705,321.0,連体詞
通,どおり,通,3.710,317.0,名詞,接尾,一般
Ｂ,びー,Ｂ,4.631,38.0,記号,アルファベット
くわしく,くわしく,くわしい,4.780,27.0,形容詞,自立
質問,しつもん,質問,4.405,64.0,名詞,サ変接続
読者,どくしゃ,読者,4.813,25.0,名詞,一般
以下,いか,以下,4.910,20.0,名詞,非自立,副詞可能
問答,もんどう,問答,4.981,17.0,名詞,サ変接続
正直,しょうじき,正直,4.257,90.0,名詞,形容動詞語幹
Ａ,えい,Ａ,4.796,26.0,記号,アルファベット
さっそく,さっそく,さっそく,4.568,44.0,副詞,助詞類接続
一体,いったい,一体,4.267,88.0,副詞,一般
なぜ,なぜ,なぜ,3.811,251.0,副詞,助詞類接続
辞表,じひょう,辞表,4.956,18.0,名詞,一般
？,？,？,3.066,1397.0,記号,一般
ちょっと,ちょっと,ちょっと,3.575,433.0,副詞,助詞類接続
言え,いえ,言える,4.071,138.0,動詞,自立
高齢,こうれい,高齢,5.910,2.0,名詞,一般
したがって,したがって,したがって,4.463,56.0,接続詞
ゆずる,ゆずる,ゆずる,6.211,1.0,動詞,自立
去年,きょねん,去年,4.433,60.0,名詞,副詞可能
辞める,やめる,辞める,5.512,5.0,動詞,自立
噂,うわさ,噂,4.336,75.0,名詞,サ変接続
腹,はら,腹,3.926,193.0,名詞,一般
形跡,けいせき,形跡,5.366,7.0,名詞,一般
待て,まて,待てる,4.813,25.0,動詞,自立
急ぐ,いそぐ,急ぐ,5.257,9.0,動詞,自立
よ,よ,よ,2.967,1755.0,助詞,終助詞
さしも,さしも,さしも,5.609,4.0,副詞,助詞類接続
のんき,のんき,のんき,4.813,25.0,名詞,形容動詞語幹
一本槍,いっぽんやり,一本槍,6.211,1.0,名詞,一般
カンカン,かんかん,カンカン,5.512,5.0,副詞,助詞類接続
ぼく,ぼく,ぼく,3.966,176.0,名詞,代名詞,一般
せれ,せれ,せる,5.366,7.0,動詞,接尾
無理,むり,無理,4.047,146.0,名詞,形容動詞語幹
陋屋,陋屋,陋屋,6.211,1.0,名詞,一般
はるばる,はるばる,はるばる,5.609,4.0,副詞,一般
東武,とうぶ,東武,5.910,2.0,名詞,固有名詞,組織
電車,でんしゃ,電車,4.215,99.0,名詞,一般
寺沢,てらさわ,寺沢,5.910,2.0,名詞,固有名詞,人名,姓
寛一,かんいち,寛一,5.910,2.0,名詞,固有名詞,人名,名
代理,だいり,代理,5.257,9.0,名詞,サ変接続
面会,めんかい,面会,4.910,20.0,名詞,サ変接続
ていちょう,ていちょう,ていちょう,6.211,1.0,名詞,形容動詞語幹
員,いん,員,4.620,39.0,名詞,接尾,一般
著者,ちょしゃ,著者,5.065,14.0,名詞,一般
註,註,註,5.035,15.0,名詞,一般
Ｍ,えむ,Ｍ,4.734,30.0,記号,アルファベット
Ｓ,えす,Ｓ,4.539,47.0,記号,アルファベット
言い出す,いいだす,言い出す,5.366,7.0,動詞,自立
無邪気,むじゃき,無邪気,4.568,44.0,名詞,形容動詞語幹
向っ,むかっ,向う,3.958,179.0,動詞,自立
先日,せんじつ,先日,4.956,18.0,名詞,副詞可能
言っ,いっ,言う,3.015,1571.0,動詞,自立
待っ,まっ,待つ,3.849,230.0,動詞,自立
早い,はやい,早い,4.558,45.0,形容詞,自立
主旨,しゅし,主旨,5.734,3.0,名詞,一般
申込み,もうしこみ,申込む,6.211,1.0,動詞,自立
ずいぶん,ずいぶん,ずいぶん,4.158,113.0,副詞,助詞類接続
失礼,しつれい,失礼,4.440,59.0,名詞,形容動詞語幹
言辞,げんじ,言辞,5.910,2.0,名詞,一般
日頃,ひごろ,日頃,5.170,11.0,名詞,副詞可能
無礼,ぶれい,無礼,5.065,14.0,名詞,形容動詞語幹
おとなしい,おとなしい,おとなしい,4.831,24.0,形容詞,自立
お嬢さん,おじょうさん,お嬢さん,3.891,209.0,名詞,一般
となり,となり,となり,5.257,9.0,名詞,一般
聞い,きい,聞く,3.319,780.0,動詞,自立
飛び出し,とびだし,飛び出す,4.598,41.0,動詞,自立
あなた,あなた,あなた,3.268,877.0,名詞,代名詞,一般
なさる,なさる,なさる,4.392,66.0,動詞,自立
！,！,！,3.133,1197.0,記号,一般
なさい,なさい,なさる,3.891,209.0,動詞,非自立
泣き,なき,泣く,4.158,113.0,動詞,自立
秘話,ひわ,秘話,6.211,1.0,名詞,一般
らく,らく,らく,4.734,30.0,名詞,サ変接続
逃げ帰っ,にげかえっ,逃げ帰る,5.910,2.0,動詞,自立
一本気,いっぽんぎ,一本気,5.910,2.0,名詞,一般
腹の虫,はらのむし,腹の虫,5.609,4.0,名詞,一般
おさまら,おさまら,おさまる,5.910,2.0,動詞,自立
サッサ,さっさ,サッサ,6.211,1.0,名詞,一般
どうせ,どうせ,どうせ,4.303,81.0,副詞,一般
辞め,やめ,辞める,5.512,5.0,動詞,自立
ちっとも,ちっとも,ちっとも,4.238,94.0,副詞,一般
未練,みれん,未練,5.065,14.0,名詞,一般
礼儀,れいぎ,礼儀,4.932,19.0,名詞,一般
つくし,つくし,つくす,4.981,17.0,動詞,自立
くれれ,くれれ,くれる,4.981,17.0,動詞,非自立
辞職,じしょく,辞職,5.007,16.0,名詞,サ変接続
あいさつ,あいさつ,あいさつ,5.308,8.0,名詞,サ変接続
肝心,かんじん,肝心,5.035,15.0,名詞,形容動詞語幹
御存知,ごぞんじ,御存知,5.366,7.0,名詞,一般
追出し,おいだし,追出す,6.211,1.0,動詞,自立
疑惑,ぎわく,疑惑,4.831,24.0,名詞,一般
濃厚,のうこう,濃厚,5.366,7.0,名詞,形容動詞語幹
忘恩,ぼうおん,忘恩,5.734,3.0,名詞,一般
陰口,かげぐち,陰口,5.734,3.0,名詞,一般
きく,きく,きく,4.598,41.0,動詞,自立
それにしても,それにしても,それにしても,4.655,36.0,接続詞
だいたい,だいたい,だいたい,4.910,20.0,副詞,一般
いくつ,いくつ,いくつ,4.539,47.0,名詞,代名詞,一般
だい,だい,だい,4.379,68.0,名詞,一般
ちゃ,ちゃ,ちゃ,3.831,240.0,助詞,接続助詞
いけ,いけ,いける,3.793,262.0,動詞,非自立
はかない,はかない,はかない,5.512,5.0,形容詞,自立
嘱託,しょくたく,嘱託,5.609,4.0,名詞,サ変接続
なんか,なんか,なんか,3.971,174.0,助詞,副助詞
強い,つよい,強い,3.951,182.0,形容詞,自立
三月,さんがつ,三月,4.558,45.0,名詞,副詞可能
原則,げんそく,原則,4.910,20.0,名詞,一般
単位,たんい,単位,5.910,2.0,名詞,一般
やとい,やとい,やとい,5.366,7.0,名詞,一般
さては,さては,さては,5.366,7.0,副詞,一般
官制,かんせい,官制,6.211,1.0,名詞,一般
条,じょう,条,4.749,29.0,名詞,接尾,助数詞
ちゃんと,ちゃんと,ちゃんと,4.104,128.0,副詞,一般
明記,めいき,明記,6.211,1.0,名詞,サ変接続
官吏,かんり,官吏,5.257,9.0,名詞,一般
令,れい,令,5.609,4.0,名詞,接尾,一般
アル,ある,アル,5.609,4.0,名詞,固有名詞,人名,名
テハ,ては,テハ,6.211,1.0,名詞,一般
規定,きてい,規定,4.749,29.0,名詞,サ変接続
んで,んで,んで,4.303,81.0,助詞,接続助詞
そもそも,そもそも,そもそも,4.780,27.0,副詞,助詞類接続
初め,はじめ,初め,4.224,97.0,名詞,副詞可能
たっ,たっ,たつ,4.455,57.0,動詞,自立
おかしく,おかしく,おかしい,4.693,33.0,形容詞,自立
差,さ,差,4.455,57.0,名詞,一般
そうとう,そうとう,そうとう,5.512,5.0,副詞,一般
実質,じっしつ,実質,5.170,11.0,名詞,一般
学部,がくぶ,学部,6.211,1.0,名詞,一般
定員,ていいん,定員,6.211,1.0,名詞,一般
治まっ,おさまっ,治まる,6.211,1.0,動詞,自立
うかつ,うかつ,うかつ,5.734,3.0,名詞,形容動詞語幹
浮かば,うかば,浮かぶ,5.308,8.0,動詞,自立
れん,れん,れる,5.734,3.0,動詞,接尾
代り,かわり,代り,3.971,174.0,名詞,一般
連中,れんちゅう,連中,4.342,74.0,名詞,一般
恩給,おんきゅう,恩給,5.910,2.0,名詞,一般
老後,ろうご,老後,5.512,5.0,名詞,一般
さっき,さっき,さっき,3.968,175.0,名詞,副詞可能
毎週,まいしゅう,毎週,5.211,10.0,名詞,副詞可能
持たさ,もたさ,持たす,5.910,2.0,動詞,自立
たとえば,たとえば,たとえば,3.963,177.0,接続詞
時間,じかん,時間,3.646,367.0,名詞,接尾,助数詞
年俸,ねんぽう,年俸,6.211,1.0,名詞,一般
倍,ばい,倍,4.405,64.0,名詞,接尾,助数詞
慣習,かんしゅう,慣習,5.433,6.0,名詞,一般
相場,そうば,相場,5.065,14.0,名詞,一般
きまっ,きまっ,きまる,4.455,57.0,動詞,自立
月割,つきわり,月割,6.211,1.0,名詞,一般
取り,とり,取り,4.050,145.0,名詞,接尾,一般
勘定,かんじょう,勘定,4.419,62.0,名詞,サ変接続
ふつう,ふつう,ふつう,5.609,4.0,名詞,一般
本年,ほんねん,本年,6.211,1.0,名詞,副詞可能
甲斐,かい,甲斐,4.693,33.0,名詞,固有名詞,人名,姓
最高,さいこう,最高,5.132,12.0,名詞,一般
異例,いれい,異例,5.910,2.0,名詞,一般
高給,こうきゅう,高給,6.211,1.0,名詞,一般
他方,たほう,他方,4.831,24.0,名詞,一般
